Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
infiniti-9-w-led-warm-white-b22-bulb,Infiniti 9 W LED Warm White B22 Bulb,"Infiniti 9 W LED Warm White B22 Bulb (White, Pack of 3)
                         Price: CAD $15.80
				
			Aluminium Diecast body for maximum heat transfer, Gives savings for More than 85% electricity compared to CFL bulbs, Long life upto more that 50,000 hours, UV and IR free lights,
Aluminium Diecast body for maximum heat transfer, Gives savings for More than 85% electricity compared to CFL bulbs, Long life upto more that 50,000 hours, UV and IR free lights,",Infiniti,Kitchen & Dining,Kitchen & Dining,TRUE,Material,"Aluminium, Plastic",Pack of,3,,,,100,shopify,50,deny,manual,15.8,15.8,TRUE,TRUE,,http://img6a.flixcart.com/image/bulb/u/z/h/lb39wwacb221-infiniti-original-imaedmyzqvz2chmv.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,"Mynte Solid Women's Cycling Shorts, Gym Shorts, Swim Shorts","Key Features of Mynte Solid Women's Cycling Shorts, Gym Shorts, Swim Shorts Great for running jogging gym working out Mid Rise Waist Machine Washable Comfortable Material Great for running jogging gym working out,Mynte Solid Women's Cycling Shorts, Gym Shorts, Swim Shorts Price: CAD $26.38 Mynte Sports Shorts allow for maximum movement thanks to the skin tight design and Dry Cell fabric which aims to to keep you comfortable and dry meaning you can workout for longer.  ,Specifications of Mynte Solid Women's Cycling Shorts, Gym Shorts, Swim Shorts Shorts Details Number of Contents in Sales Package Pack of 3 Fabric Polyamide, Nylon Type Cycling Shorts, Gym Shorts, Swim Shorts General Details Pattern Solid Occasion Casual, Sports, Party, Lounge Wear, Beach Wear Ideal For Women's In the Box 3 Shorts Additional Details Other Details Photo May Differ From Actual Item in Terms of Color Due to the Lighting During Photo Shooting or the Monitor's Display Style Code CSWIW-CMB3-SHR-99-98-97 Fabric Care Wash Like Colours separately on low temparature, Use only non-chlorine bleach when needed, Do not dry clean, Do not iron",Mynte,Clothing,Clothing,TRUE,Number of Contents in Sales Package,Pack of 3,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",,100,shopify,50,deny,manual,11.42,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/short/q/k/7/cswiw-cmb3-shr-99-98-97-mynte-l-original-imaeeg4hheqbyhtg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 3,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKKZTUGHFZ6,100,shopify,50,deny,manual,11.42,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/short/v/e/v/cswiw-cmb3-shr-102-101-100-mynte-l-original-imaeeg4kvrhhntwt.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 3,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKJNWGAJHQR,100,shopify,50,deny,manual,11.42,26.38,TRUE,TRUE,,http://img5a.flixcart.com/image/short/m/6/a/cswiw-cmb3-shr-100-99-98-mynte-l-original-imaeeg4ktzjhphvn.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 4,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKHGMNG3WRJ,100,shopify,50,deny,manual,14.94,35.11,TRUE,TRUE,,http://img5a.flixcart.com/image/short/h/y/p/cswiw-cmb4-shr-105-104-103-100-mynte-l-original-imaeeg4hfdpb2yzy.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 5,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKMPXHHN4MF,100,shopify,50,deny,manual,16.7,43.91,TRUE,TRUE,,http://img6a.flixcart.com/image/short/x/h/b/cswiw-cmb5-shr-105-104-103-102-101-mynte-l-original-imaeeg4kqpekfqce.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 5,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKMWDED9GFW,100,shopify,50,deny,manual,16.7,43.91,TRUE,TRUE,,http://img5a.flixcart.com/image/short/j/s/y/cswiw-cmb5-shr-105-104-103-102-100-mynte-l-original-imaeeg4kqcvsgqus.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 3,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKKP9H88DQY,100,shopify,50,deny,manual,11.42,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/short/g/h/u/cswiw-cmb3-shr-104-103-96-mynte-l-original-imaeeg4kctcwegds.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 3,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKJQDFFN5E5,100,shopify,50,deny,manual,11.42,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/short/x/e/m/cswiw-cmb3-shr-102-101-96-mynte-l-original-imaeeg4kpahnm6yz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 4,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKHYZ7FTDBG,100,shopify,50,deny,manual,14.94,35.11,TRUE,TRUE,,http://img5a.flixcart.com/image/short/r/t/2/cswiw-cmb4-shr-102-101-100-99-mynte-l-original-imaeeg4kujzhetnp.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 4,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKHXHCF2TME,100,shopify,50,deny,manual,14.94,35.11,TRUE,TRUE,,http://img6a.flixcart.com/image/short/g/r/u/cswiw-cmb4-shr-98-97-96-101-mynte-l-original-imaeeg4kgxdcw63e.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 3,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKJHSWWTCYG,100,shopify,50,deny,manual,11.42,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/short/z/w/n/cswiw-cmb3-shr-101-100-96-mynte-l-original-imaeeg4kzz4wuu6h.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mynte-solid-women-s-cycling-shorts-gym-swim-shorts,,,,,,,Number of Contents in Sales Package,Pack of 3,Pattern,Solid,Type,"Cycling Shorts, Gym Shorts, Swim Shorts",SRTEGWKKRXZ5FEKN,100,shopify,50,deny,manual,11.42,26.38,TRUE,TRUE,,http://img5a.flixcart.com/image/short/j/u/q/cswiw-cmb3-shr-105-104-103-mynte-l-original-imaeeg4hzbm5cgsj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
lal-haveli-house-kitchen-decorative-solid-almirah-wooden-stool-showpiece-45-72-cm,Lal Haveli House Kitchen Decorative Solid Almirah Wooden Stool Showpiece  -  45.72 cm,"Lal Haveli House Kitchen Decorative Solid Almirah Wooden Stool Showpiece  -  45.72 cm (Wooden, Brown)
                         Price: CAD $88.00
				
			We are instrumental in offering most durable range of Wooden Almirah Stool with Handmade Paint Work, specially manufactured from high quality wood procured from reliable vendors of the market. This Wooden Almirah is very much appreciated for its characteristic traditional styling, strong construction, spacious structure, fine polishing, finishing, resistance to water and termites and high durability. Our range of Wooden Almirah finds great applications in Households and hotels due to its elegant designs and unique patterns. This wooden almirah is crafted by skilled craftsmen ensuring fine finishing and aesthetic appeal. 
Size:- 12x12x18 Inches
We are instrumental in offering most durable range of Wooden Almirah Stool with Handmade Paint Work, specially manufactured from high quality wood procured from reliable vendors of the market. This Wooden Almirah is very much appreciated for its characteristic traditional styling, strong construction, spacious structure, fine polishing, finishing, resistance to water and termites and high durability. Our range of Wooden Almirah finds great applications in Households and hotels due to its elegant designs and unique patterns. This wooden almirah is crafted by skilled craftsmen ensuring fine finishing and aesthetic appeal. 
Size:- 12x12x18 Inches",Lal Haveli,Home Decor & Festive Needs,Home Decor & Festive Needs,TRUE,Color,Brown,Material,Wooden,Type,Ethnic,,100,shopify,50,deny,manual,65.98,88,TRUE,TRUE,,http://img5a.flixcart.com/image/showpiece-figurine/x/6/b/hnd00953-lal-haveli-original-imae9ehhyfzs3mxy.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
karatcraft-pinta-yellow-gold-diamond-18-k-ring,Karatcraft Pinta Yellow Gold Diamond 18 K Ring,Karatcraft Pinta Yellow Gold Diamond 18 K Ring - Buy Karatcraft Pinta Yellow Gold Diamond 18 K Ring only for CAD $524.36 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Karatcraft,Jewellery,Jewellery,TRUE,Color,Gold,Pack of,1,Type,Ring,,100,shopify,50,deny,manual,371.06,524.36,TRUE,TRUE,,http://img5a.flixcart.com/image/ring/g/z/d/rda0178-20-vvs-20-karatcraft-ring-original-imae7gsfgdtpymtj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
karatcraft-pinta-yellow-gold-diamond-18-k-ring,,,,,,,Color,Gold,Pack of,1,Type,Ring,RNGE7M92FC3SNGZD,100,shopify,50,deny,manual,390.39,562.87,TRUE,TRUE,,http://img5a.flixcart.com/image/ring/g/z/d/rda0178-20-vvs-20-karatcraft-ring-original-imae7gsfgdtpymtj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
jewel-touch-silver-color-triangle-shape-alloy-necklace,Jewel Touch Silver Color Triangle Shape Alloy Necklace,Jewel Touch Silver Color Triangle Shape Alloy Necklace - Buy Jewel Touch Silver Color Triangle Shape Alloy Necklace only for CAD $16.72 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Jewel Touch,Jewellery,Jewellery,TRUE,Color,Silver,Pack of,1,Type,Necklace,,100,shopify,50,deny,manual,5.09,16.72,TRUE,TRUE,,http://img6a.flixcart.com/image/necklace-chain/u/u/f/jwy53518nk-jewel-touch-necklace-original-imae95v35d4ewgfu.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
hotpiper-white-floral-design-pearl-yellow-gold-plated-acrylic-necklace,Hotpiper White Floral Design Pearl Yellow Gold Plated Acrylic Necklace,"Hotpiper White Floral Design Pearl Yellow Gold Plated Acrylic Necklace
                         Price: CAD $13.20
				
			Beautiful Floral Design Pearl Necklace
Beautiful Floral Design Pearl Necklace",Hotpiper,Jewellery,Jewellery,TRUE,Color,White,Pack of,1,Type,Necklace,,100,shopify,50,deny,manual,6.86,13.2,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/b/r/a/8770252-hotpiper-necklace-original-imaeccfnmr7vgzcg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
being-women-elegant-multicolor-traditional-ethinic-alloy-jewel-set,Being Women Elegant Multicolor Traditional Ethinic Alloy Jewel Set,Being Women Elegant Multicolor Traditional Ethinic Alloy Jewel Set - Buy Being Women Elegant Multicolor Traditional Ethinic Alloy Jewel Set only for CAD $13.20 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Being Women,Jewellery,Jewellery,TRUE,Type,"Necklace, Earring and Maang Tikka Set",,,,,,100,shopify,50,deny,manual,2.6,13.2,TRUE,TRUE,,http://img5a.flixcart.com/image/jewellery-set/a/j/h/nc07030-beingwomen-original-imadz6n4zfgmfzhg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
being-women-elegant-multicolor-traditional-ethinic-alloy-jewel-set,,,,,,,Type,Earring and Necklace Set,,,,,JWSEFCTMUXBJGWRN,100,shopify,50,deny,manual,3.43,17.34,TRUE,TRUE,,http://img6a.flixcart.com/image/jewellery-set/w/r/n/nc07062-beingwomen-original-imaefbzqeptfngdj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
huppmegift-happy-birthday-navneet-inner-red-ceramic-350ml-mug,HuppmeGift Happy Birthday Navneet Inner Red Ceramic  (350ml) Ceramic Mug,"Key Features of HuppmeGift Happy Birthday Navneet Inner Red Ceramic  (350ml) Ceramic Mug Pack of 1 Mug,HuppmeGift Happy Birthday Navneet Inner Red Ceramic  (350ml) Ceramic Mug (350 ml) Price: CAD $8.78 11oz Red Interior Sublimation Mug Grade A White with Red Interior Ceramic Mug With High Temperature Transparent Polymer.The Mug !!! This has been the most famous kitchen utensil on office desks. Used in different forms his versatility is matched only with the paper clips. Did you know that ice cream is more practical to eat it in a Mug? The cereal too ... !!! Make it favorite personalizing too.,Specifications of HuppmeGift Happy Birthday Navneet Inner Red Ceramic  (350ml) Ceramic Mug (350 ml) General Type Mug Mug Capacity 350 ml Material Ceramic Freezer Safe Yes Microwave Safe Yes Dimensions Weight 350 g Height 95 mm Width 80 mm Depth 85 mm In the Box Sales Package 1 Mug",HuppmeGift,Kitchen & Dining,Kitchen & Dining,TRUE,Material,Ceramic,Type,Mug,,,,100,shopify,50,deny,manual,4.75,8.78,TRUE,TRUE,,http://img5a.flixcart.com/image/mug/a/9/r/1-huppmegift-happy-birthday-navneet-inner-red-ceramic-mug-350ml-1100x1100-imaejft6u4pnathx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
modx-steering-cover-ford-ecosport,Modx Steering Cover For Ford Ecosport,Buy Modx Steering Cover For Ford Ecosport for CAD $9.66 online. Modx Steering Cover For Ford Ecosport at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Modx,Automotive,Automotive,TRUE,Material,Leather,Pack of,1,Type,Hand-Stitched,,100,shopify,50,deny,manual,8.4,9.66,TRUE,TRUE,,http://img5a.flixcart.com/image/car-steering-cover/g/w/e/hand-stitched-395-modx-1100x1100-imae7hnzmvk7xgqa.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
exotic-india-lord-ganesha-playing-flute-carved-sunstone-showpiece-6-8580000000000005-cm,Exotic India Lord Ganesha Playing Flute (Carved in Sunstone) Showpiece  -  6.8580000000000005 cm,Buy Exotic Canada Lord Ganesha Playing Flute (Carved in Sunstone) Showpiece  -  6.8580000000000005 cm for CAD $57.20 online. Exotic Canada Lord Ganesha Playing Flute (Carved in Sunstone) Showpiece  -  6.8580000000000005 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Exotic India,Home Decor & Festive Needs,Home Decor & Festive Needs,TRUE,Color,Brown,Material,Brass,Type,Religious Idols,,100,shopify,50,deny,manual,50.34,57.2,TRUE,TRUE,,http://img6a.flixcart.com/image/showpiece-figurine/m/z/y/xy36-exotic-india-original-imae3d2qkxg8hxyp.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
allure-auto-cm-522-car-mat-nissan-sunny,Allure Auto CM 522 Car Mat Nissan Sunny,Buy Allure Auto CM 522 Car Mat Nissan Sunny for CAD $49.28 online. Allure Auto CM 522 Car Mat Nissan Sunny at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Allure Auto,Automotive,Automotive,TRUE,Color,Grey,Material,Rubber,Type,Floor Mat,,100,shopify,50,deny,manual,16.19,49.28,TRUE,TRUE,,http://img5a.flixcart.com/image/car-mat/8/x/k/tata-nano-rubber-mats-grey-allure-auto-cm-543-1100x1100-imaecjxkgfhnb3hq.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
spa-culture-fit-women-s-black-jeans,Spa Culture Fit Fit Women's Black Jeans,Specifications of Spa Culture Fit Fit Women's Black Jeans Jeans Details Closure Button Brand Color 9699 Black Number of Contents in Sales Package Pack of 1 Brand Fit Fit Fabric Cotton Rise Mid Rise Fly Button and Zipper General Details Pattern Solid Ideal For Women's In the Box Jean Fabric Care Normal Wash Care Additional Details Style Code 9699 Black,Spa Culture,Spa Culture Fit Fit Women's Black Jeans,,TRUE,Number of Contents in Sales Package,Pack of 1,Pattern,Solid,,,,100,shopify,50,deny,manual,16.28,20.24,TRUE,TRUE,,http://img5a.flixcart.com/image/jean/g/m/7/9699-black-spa-culture-38-original-imaehx8zcsbvctzw.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,Elite Collection Medium Acrylic Sticker,Buy Elite Collection Medium Acrylic Sticker for CAD $22.86 online. Elite Collection Medium Acrylic Sticker at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Elite Collection,Baby Care,Baby Care,TRUE,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/k/g/n/circle3-elite-collection-0-2-3d-home-office-decor-wall-decals-1100x1100-imae7vd2nxgny99y.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 20,Size,Medium,Type,Acrylic,STIE88KNYM5PHFJW,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/f/j/w/twenty-butterflies-elite-collection-0-2-3d-home-office-decor-1100x1100-imae87zeh2kgyh97.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE8YSVTFBWDUZE,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img5a.flixcart.com/image/sticker/u/z/e/eight-silver-butterfly-elite-collection-0-2-3d-home-office-decor-original-imae8ymsmyzenhvd.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE8YSWYREWUMHN,100,shopify,50,deny,manual,21.1,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/m/h/n/fifteen-heart-shapes-elite-collection-0-2-3d-home-office-decor-1100x1100-imae8ymsxrcej89j.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE8YSWM4FXPEGF,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/e/g/f/five-circles-elite-collection-0-2-3d-home-office-decor-wall-1100x1100-imae8ymszx7e5med.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE88UANBHBQHH8,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img5a.flixcart.com/image/sticker/h/h/8/four-fishes-elite-collection-0-2-3d-home-office-decor-wall-1100x1100-imae8ymshazesch9.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 8,Size,Medium,Type,Acrylic,STIE88KNKXY33QZJ,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/q/z/j/mirror-birds-elite-collection-0-2-3d-home-office-decor-wall-1100x1100-imae87ze3h7smnqz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE8YSVBHMJAYT6,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img5a.flixcart.com/image/sticker/y/t/6/eleven-flying-birds-elite-collection-0-2-3d-home-office-decor-1100x1100-imae8yvh5mf8fqsr.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 10,Size,Medium,Type,Acrylic,STIE88KNANBFKHYM,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/h/y/m/ten-circles-elite-collection-0-2-3d-home-office-decor-wall-original-imae87zgdqvfdn7a.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE8YSW65KAWKGZ,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img5a.flixcart.com/image/sticker/k/g/z/modern-fashion2-elite-collection-0-2-3d-home-office-decor-wall-1100x1100-imae8ymsrb2nszyg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE8YSWY2JDFSPJ,100,shopify,50,deny,manual,24.62,35.18,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/s/p/j/geometry-crystal-elite-collection-0-2-3d-home-office-decor-wall-1100x1100-imae8yvmdzjtvw7z.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE7VAY65XHXPFJ,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/p/f/j/pop-up-whirl-elite-collection-0-2-3d-home-office-decor-wall-original-imae7v53ewdecy3v.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 3,Size,Medium,Type,Acrylic,STIE88KN9ZDSGZKY,100,shopify,50,deny,manual,17.58,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/z/k/y/three-flowers2-elite-collection-0-2-3d-home-office-decor-wall-1100x1100-imae87zgthdyqaer.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE8YSVRJFMU3WG,100,shopify,50,deny,manual,17.58,22.86,TRUE,TRUE,,http://img5a.flixcart.com/image/sticker/3/w/g/eighteen-silver-butterfly-elite-collection-0-2-3d-home-office-1100x1100-imae8yms2sndnrtj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
elite-collection-medium-acrylic-sticker,,,,,,,Number of Contents in Sales Package,Pack of 1,Size,Medium,Type,Acrylic,STIE8YSVZ86KHK9X,100,shopify,50,deny,manual,18.46,24.62,TRUE,TRUE,,http://img6a.flixcart.com/image/sticker/k/9/x/cat-heart-elite-collection-0-2-3d-home-office-decor-wall-decals-1100x1100-imae8ymsjgqthbxq.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
giftsthatwow-gtw-g-07,giftsthatwow GTW-G-07,"Key Features of giftsthatwow GTW-G-07 Pack of 1 Multipurpose,giftsthatwow GTW-G-07 (90 ml, White, Pack of 1) Price: CAD $21.12 Classic Glass For The Royal People,Specifications of giftsthatwow GTW-G-07 (90 ml, White, Pack of 1) General Brand giftsthatwow Model Number GTW-G-07 Type Glass Capacity 90 ml Color White Body & Design Features Material Glass Glass Type Multipurpose In the Box Pack of 1",giftsthatwow,Kitchen & Dining,Kitchen & Dining,TRUE,Color,White,Material,Glass,Type,Glass,,100,shopify,50,deny,manual,14.08,21.12,TRUE,TRUE,,http://img6a.flixcart.com/image/glass/k/2/a/gtw-g-07-giftsthatwow-1100x1100-imaehefgwn4qjrcr.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
bombay-dyeing-cotton-hand-towel,Bombay Dyeing Cotton Hand Towel,"Bombay Dyeing Cotton Hand Towel (Bath Towel, Ginger)
                         Price: CAD $10.89
				
			Get Ready To Enwrap Yourself In This Ginger Coloured Bath Towel From Bombay Dyeing After A Relaxing Bath. Featuring An Attractive Design, This Bath Towel Will Be A Classy Addition To Your Bath Linen Collection. Made From 100% Cotton, This Towel Is Soft Against The Skin And Highly Absorbent. Any Item Shown In The Image, Apart From The Product/Package Content Is For Display Purpose Only.
Get Ready To Enwrap Yourself In This Ginger Coloured Bath Towel From Bombay Dyeing After A Relaxing Bath. Featuring An Attractive Design, This Bath Towel Will Be A Classy Addition To Your Bath Linen Collection. Made From 100% Cotton, This Towel Is Soft Against The Skin And Highly Absorbent. Any Item Shown In The Image, Apart From The Product/Package Content Is For Display Purpose Only.",Bombay Dyeing,Home Furnishing,Home Furnishing,TRUE,Material,Cotton,Size,Large,Type,Hand Towel,,100,shopify,50,deny,manual,10.89,10.89,TRUE,TRUE,,http://img6a.flixcart.com/image/bath-towel/e/z/k/bd-tulip-ginger-bombay-dyeing-bombay-dyeing-tulip-combed-towel-1100x1100-imaebz4qrbnmzwy4.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
bombay-dyeing-cotton-hand-towel,,,,,,,Material,Cotton,Size,Large,Type,Hand Towel,BTWEDXPFWZRCCDPG,100,shopify,50,deny,manual,10.89,10.89,TRUE,TRUE,,http://img5a.flixcart.com/image/bath-towel/d/p/g/bd-tulip-white-bombay-dyeing-bombay-dyeing-tulip-combed-towel-1100x1100-imaedwwzgeg6bjjw.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
